song_name,song_id,song_popularity,song_release,song_duration
Memories,4cktbXiXOapiLBMprHFErI,85,2021-06-11,3.16
Shape of You,7qiZfU4dY1lWllzX7mPBI3,90,2017-03-03,3.9
Locked out of Heaven,3w3y8KPTfNeOKPiqUTakBh,91,2012-12-07,3.89
Running Up That Hill (A Deal With God) - 2018 Remaster,29d0nY7TzCoi22XBqDQkiP,7,1985-09-16,5.01
Closer,7BKLCZ1jbUBVqRi2FVlTVw,89,2016-07-29,4.08
Lost in the Fire (feat. The Weeknd),2vXKRlJBXyOcvZYTdNeckS,84,2019-03-08,3.37
goosebumps,6gBFPUFcJLzWGx4lenP6h2,88,2016-09-16,4.06
Need to Know,3Vi5XqYrmQgOYBajMWSvCi,81,2021-06-25,3.51
Say Something (feat. Chris Stapleton),1LhMopPAallLeaeNutqbgS,72,2018-02-02,4.65
Not a Bad Thing,3nB82yGjtbQFSU0JLAwLRH,58,2013-09-27,11.47
Cry Me a River,7Lf7oSEVdzZqTA0kEDSlS5,79,2002-11-04,4.81
Mirrors,4rHZZAmHpZrA3iH5zx8frV,85,2013-03-15,8.07
Try Sleeping with a Broken Heart,1yK9LISg5uBOOW5bT2Wm0i,63,2009-12-15,4.15
Family Feud,6ku4gCfjdxmYpajNONAciN,54,2017-07-07,4.19
Bed Of Lies,490r1lg2turCiWsPAAxVBP,42,2014-12-15,4.5
Anaconda,794F99D5BQHS5ZGRXAs7I5,63,2014-12-15,4.34
Trini Dem Girls,2iGasQ2ci0qQ0lw03hfjNw,41,2014-12-15,3.25
Feeling Myself,5fyIGoaaKelzdyW8ELhYJZ,60,2014-12-15,3.96
The Crying Game,4OgSKgxZqty3qQMtKU44Ah,38,2014-12-15,4.42
Body,0A1hoCfMLkiAgvhWkkucJa,71,2020-11-20,2.85
Do It On The Tip (feat. City Girls & Hot Girl Meg),2993VQSr7a2Dj5hI5xcWG0,52,2020-11-20,2.79
X,3LUvWNx3ceBjsOeuDOMEsl,0,2021-08-06,2.85
MY POWER,7ia5l12mCvbQTeAnG1oYpg,61,2019-07-19,4.33
ALREADY,6tgEc2O1uFHcZDKPoo6PC8,65,2019-07-19,3.71
WATER,5vIiGOCqhPwnQDZhWhewGU,55,2019-07-19,2.54
JA ARA E,6pdip6qgVJOI5JxqgbAlu6,53,2019-07-19,3.17
FIND YOUR WAY BACK,65kk9CAAqFI3LWBEhUwVqd,54,2019-07-19,2.71
BIGGER,4R2KJOgEUP2qO3re9BwIhs,51,2019-07-19,3.77
Party - Homecoming Live,3oDyaLtPpORasVR7atUHIa,48,2019-04-17,3.8
I Care - Homecoming Live,62vR9bMq3tP0lfyrMtpujE,50,2019-04-17,4.14
Deja Vu (feat. JAY-Z) - Homecoming Live,7Id9WVdUZXIK1jchXxvRH3,54,2019-04-17,4.83
"You Don't Love Me (No, No, No) - Homecoming Live",6u0WV2PHrzRjLO8BtRpme7,49,2019-04-17,1.2
Baby Boy - Homecoming Live,06iMNM7Q9kX93yBKXb7K8H,51,2019-04-17,1.54
Mi Gente - Homecoming Live,2iGIBnofyVatf7cjtyIGlI,52,2019-04-17,2.95
Don't Hurt Yourself - Homecoming Live,2NbffhNltorifsuY5doB1l,50,2019-04-17,4.28
I Been On - Homecoming Live,76raxY6tmyR6mi9xcWCFk7,50,2019-04-17,2.67
Bow Down - Homecoming Live,5yZEkyUXbyFCHzrQTH5Ssw,59,2019-04-17,1.46
Crazy In Love - Homecoming Live,10OaEuICuFoKLq48NoMblA,57,2019-04-17,2.79
Beautiful Liar,2HWWNoWEEEECwZhAiLg7ib,72,2007-05-29,3.33
Deja Vu (feat. JAY-Z),1rCburTLZSgfHBw0Gkvt2H,26,2006-09-25,4.0
Sweet Dreams,1FKxKGONukVFXWVJxAKmlz,65,2008-11-14,3.47
Ave Maria,1j9HwUMSkRUeVFRWlHcFsy,49,2008-11-14,3.69
If I Were a Boy,26NX1wPt1TRCH536yocd6i,68,2008-11-14,4.15
Sorry - Original Demo,6eR1N0EBHiDkGDzegX99d3,55,2016-04-23,3.41
All Night,7oAuqs6akGnPU3Tb00ZmyM,72,2016-04-23,5.37
Daddy Lessons,71OvX5NNLrmz7rpq1ANTQn,63,2016-04-23,4.8
6 Inch (feat. The Weeknd),0pxNyJJiL2zZZ5GgJ4JhsQ,63,2016-04-23,4.34
Sorry,0lnIJmgcUpEpe4AZACjayW,67,2016-04-23,3.88
Hold Up,0rzNMzZsubFcXSEh7dnem7,66,2016-04-23,3.68
Pray You Catch Me,7rLDARtJALM7QdiJDMXW7m,61,2016-04-23,3.27
Best Thing I Never Had,3lBRNqXjPp2j3JMTCXDTNO,69,2011-06-24,4.23
End of Time,3FPUFltTjg6ClUL2wr9ux6,69,2011-06-24,3.73
I Care,76KTeba6u3LfBL4EsCZaTe,56,2011-06-24,3.99
Dance for You,7cvkXf3AwPGT041PyOi5VX,64,2011-06-24,6.29
Countdown,3axkNosdVQLZiq1HakuGhc,64,2011-06-24,3.54
Schoolin' Life,6JoIs4XLvBgjZOkKnyuPPv,54,2011-06-24,4.89
Love On Top,1z6WtY7X4HQJvzxC4UgkSf,75,2011-06-24,4.46
Ring Off,2Z9Yid1RueNo2sHS9x4gdh,48,2014-11-24,3.0
Flawless Remix (feat. Nicki Minaj),0zVMzJ37VQNFUNvdxxat2E,65,2014-11-24,3.91
7/11,02M6vucOvmRfMxTXDUwRXu,73,2014-11-24,3.56
XO,40xhyfAPDoMtv494MfPevP,68,2014-11-24,3.6
Mine (feat. Drake),63FrXif0Pdu4NAPvTh87mw,60,2014-11-24,6.31
Jealous,63wKtmUg754umO8SglEL79,54,2014-11-24,3.07
Partition,5hgnY0mVcVetszbb85qeDg,73,2014-11-24,5.32
Drunk in Love (feat. JAY-Z),6jG2YzhxptolDzLHTGLt7S,74,2014-11-24,5.39
Pretty Hurts,7lUA4P03AhwAw40JHkdyGr,65,2014-11-24,4.29
BELIEVE IT,6mulQVtiyAO551KgUuJI8Q,0,2020-03-26,3.05
Te Amo,4YYHgF9dWyVSor0GtrBzdf,71,2009-11-20,3.47
Rude Boy,60jzFy6Nn4M0iD1d94oteF,80,2009-11-20,3.72
Russian Roulette,3rMsX63C0IZVnOT5LGYoTH,68,2009-11-20,3.79
Hard,3YJkAQNEhmCZGLdmPsu6Ye,57,2009-11-20,4.18
We Found Love,6cZqFT5RanA70lmN9wuWzB,26,2011-01-01,3.59
Where Have You Been,72MrzrTEnNx8XRaWi2tOmq,27,2011-01-01,4.04
Lost In Paradise,6jLGCgYpIqGJ1WI4x4hBXY,36,2012-12-11,3.59
Love Without Tragedy / Mother Mary,7I5iWxgkVGe4M9msr9BMp9,41,2012-12-11,6.98
Right Now,28OX5qT45GZBuu8CNKBOj6,53,2012-12-11,3.03
Jump,5nUg4ZcXsUAPie730EgUYK,45,2012-12-11,4.41
Numb,5EW2czprA3Pf7ctNFkoOdZ,46,2012-12-11,3.42
Phresh Out The Runway,03cL2gI39EAUUEwpi3mIfr,45,2012-12-11,3.71
Man Down,0GLfodYacy3BJE7AI3A8en,56,2010-01-01,4.45
California King Bed,1NpDnkQO0yWxTtntrC0UNz,69,2010-01-01,4.19
Raining Men,0XZHZslvxrByI84hFYWyXS,44,2010-01-01,3.75
Fading,3IS0tPKRymmP8GwXeuLNn2,49,2010-01-01,3.33
Take A Bow,3goSVuTt3fDYDP6kRnFwuL,78,2008-06-02,3.82
Disturbia,2VOomzT6VavJOGBeySqaMc,82,2008-06-02,3.98
Rehab,5X3ahLXhOw16BR09GjYPUT,70,2008-06-02,4.91
Hate That I Love You,7iu0WYLdo4yksKf3seaxzI,74,2008-06-02,3.65
Umbrella,49FYlytm3dAAraYgpoJZux,85,2008-06-02,4.6
pov,3UoULw70kMsiVXxW0L3A33,76,2020-10-30,3.36
my hair,6u7gmPOz7pzzaeR9xSBpsR,63,2020-10-30,2.64
safety net (feat. Ty Dolla $ign),14gkWVFMwdxBMyqBw1wmIg,69,2020-10-30,3.47
shut up,3ko9jEHNt4O5fjKN65ULJp,59,2020-10-30,2.63
34+35,6Im9k8u9iIzKMrmV7BWtlF,78,2020-10-30,2.9
pete davidson,0XOnMqLQDO89iAg7dWWwnG,60,2018-08-17,1.23
goodnight n go,14kYOiFVPb7E7NfFbqhdln,71,2018-08-17,3.16
breathin,4OafepJy2teCjYJbvFE60J,73,2018-08-17,3.3
God is a woman,5OCJzvD7sykQEKHH7qAC3C,78,2018-08-17,3.29
R.E.M,1xWH8zYtDeS9mW1JJG23VZ,66,2018-08-17,4.09
the light is coming (feat. Nicki Minaj),0sdbFOyfgAhAhWq8DpzkaW,61,2018-08-17,3.81
Dangerous Woman,1OhstguCoBQ4SXT8ugSmOl,68,2016-05-20,3.93
Be Alright,1MkFj1ThZZxjYMNkczx9mk,62,2016-05-20,2.99
Into You,49gRYU6hBWgSH2JVixGkJq,70,2016-05-20,4.07
Side To Side,4HeCFqiB1rBqGqvE10rF1a,67,2016-05-20,3.77
Let Me Love You,6VpLNElCyXW15cBixlnIu8,62,2016-05-20,3.73
Everyday,53SfB4huCgiRGmwzJdEo1u,63,2016-05-20,3.25
Sometimes,7IqSduDsieo2epoqA97NxC,59,2016-05-20,3.78
Thinking Bout You,28tmK8wkE9y1UHdBKLd0nA,61,2016-05-20,3.34
Bad Decisions,76RIfPBraSmXWC9LryUztF,58,2016-05-20,3.77
Touch It,7rlKlsYacU3PFLGD7ca1HL,65,2016-05-20,4.33
You should be sad,7lidXGPXPYLNThITAOTlkK,71,2020-01-17,3.42
Come and Get Your Love - Single Version,7GVUmCP00eSsqc4tzj1sDD,81,1973-11-01,3.43
Last Last,5YbPxJwPfrj7uswNwoF1pJ,71,2022-07-07,2.87
Bad Liar,2fZQIJew3nkNe99s2PKzul,69,2017-05-18,3.58
Bad Liar,2RSHsoi04658QL5xgQVov3,83,2018-11-09,4.35
Fix You,7LVHVU3tWfcxj5aiPFEW4Q,88,2005-06-07,4.93
Adore You,3jjujdWJ72nww5eGnfs2E7,84,2019-12-13,3.45
I'm Not The Only One,7795WJLVKJoAyVoOtCWqXN,85,2014-05-26,3.99
Circles,21jGcNKet2qwijlDFuPiPb,87,2019-09-06,3.59
Hold My Hand,0oWraSo5ASJ0h1BEagTyEw,74,2022-05-03,3.75
Halo,4JehYebiI9JE8sR8MisGVb,77,2008-11-17,4.36
Set Fire to the Rain,3di5hcvxxciiqwMH1jarhY,84,2011-01-24,4.05
exile (feat. Bon Iver),4pvb0WLRcMtbPGmtejJJ6y,80,2020-07-24,4.76
Clocks,0BCPKOYdS2jbQ8iyB56Zns,88,2002-08-27,5.13
How to Save a Life,5fVZC9GiM4e8vu99W0Xf6J,86,2005-09-13,4.38
a thousand years,6lanRgr6wXibZr8KgzXxBl,86,2011-10-18,4.75
Bom Bidi Bom,4PxDHEEyHgYC6NUgqMtDFy,55,2017-02-10,3.58
Pray,7vl6ANTdLHg94AvCYXiSIw,56,2017-02-10,3.35
I Don’t Wanna Live Forever (Fifty Shades Darker),2y5aJvzXhHPA94U5GFAcXe,71,2017-02-10,4.09
Blank Space,2sC2P3BN0IXujNaaSyDmtP,51,2014-10-27,3.86
Unholy,4tANGs1j5ycSIW14UShKHh,0,2019-05-31,2.17
Mother's Daughter,4C5iYZMmSYeIUCtX3uShA7,1,2019-05-31,3.65
Hate Me,0rFcav2bUNH6NC9576Viiu,54,2020-11-27,2.63
High,2LseyBkPJv7r7wCt2yMEgX,55,2020-11-27,3.28
Midnight Sky,4i2qxFEVVUi8yOYoxB8TCX,73,2020-11-27,3.72
Gimme What I Want,4v8jmsVox8VwU5js3JHOJZ,58,2020-11-27,2.53
Prisoner (feat. Dua Lipa),2Oycxb8QbPkpHTo8ZrmG0B,74,2020-11-27,2.82
Angels Like You,1daDRI9ahBonbWD8YcxOIB,82,2020-11-27,3.27
Plastic Hearts,6qCsKKS7Ol63SJW3LOIX5R,66,2020-11-27,3.43
Do My Thang,6n2GPvMJtFZ4ckoc9EWHMx,54,2013-10-04,3.76
FU (feat. French Montana),6dDIOU6AqgLkrjFNPgvKY6,58,2013-10-04,3.83
Drive,6aVeSCobcOjIkMFARN9B7l,53,2013-10-04,4.25
#GETITRIGHT,1u6GCyU5atrzrAqwC55og1,49,2013-10-04,4.41
My Darlin' (feat. Future),7hJ1fEr1nf2e4qsE4bfmcc,47,2013-10-04,4.06
We Can't Stop,2y4lAQpi5VTNLu2ldeTdUH,83,2013-10-04,3.85
SMS (Bangerz) (feat. Britney Spears),0mRWl4amZn1FtRx2cE5jf3,49,2013-10-04,2.82
Adore You,5AnCLGg35ziFOloEnXK4uu,70,2013-10-04,4.65
Slide Away,44ADyYoY5liaRa3EOAl4uf,2,2019-08-16,3.89
Impossible,1T8PwF3JhIiWwBhun23RNe,68,2010-01-01,3.78
How Do You Sleep?,6b2RcmUt1g9N9mQ3CbjX2Y,70,2019-07-19,3.37
Meant to Be (feat. Florida Georgia Line),7iDa6hUg2VgEL1o1HjmfBn,73,2017-08-11,2.73
Dancing With A Stranger (with Normani),6Qs4SXO9dwPj5GKvVOv8Ki,74,2019-01-11,2.85
Million Reasons,7dZ1Odmx9jWIweQSatnRqo,78,2016-10-21,3.42
FourFiveSeconds,78TTtXnFQPzwqlbtbwqN0y,80,2015-01-24,3.14
Misery,3XojqFisTYTQm2p7HK5p4P,56,2010,3.6
Wait,6AvfZXpbb6r35DfF7gHPRq,63,2018-06-15,3.18
What Lovers Do (feat. SZA),2j5hsQvApottzvTn4pFJWF,71,2018-06-15,3.33
One More Night,4XNrMwGx1SqP01sqkGTDmo,75,2012-01-01,3.66
Echo (feat. blackbear),54WpJSyO81dpA40MKJHd0C,56,2021-06-11,2.98
Payphone,1LmN9SSHISbtp9LoaR5ZVJ,70,2021-06-20,3.86
Maps,4gbVRS8gloEluzf0GzDOFc,86,2014-09-02,3.17
Beautiful Mistakes (feat. Megan Thee Stallion),5zFglKYiknIxks8geR8rcL,78,2021-06-11,3.79
Lost,6tHQAadcluhVV4oD2IvHSk,52,2021-06-11,2.88
Animals,2bL2gyO6kBdLkNSkxXNh6x,83,2014-09-02,3.85
Sex With Me,7BiELrM90hRxpozaIXbsLw,74,2016-01-28,3.44
Love On The Brain,5oO3drDxtziYU2H1X23ZIp,87,2016-01-28,3.73
Same Ol’ Mistakes,6RtzmszGXs32TRhv5zTKNM,65,2016-01-28,6.62
Woo,3HQcsqRjRdruUjkbDSgmVF,76,2016-01-28,3.93
Desperado,4mCf3vQf7z0Yseo0RxAi3V,72,2016-01-28,3.11
Work,72TFWvU3wUYdUuxejTTIzt,80,2016-01-28,3.66
Kiss It Better,0UHB9METy4VCXNgkcGqHqS,82,2016-01-28,4.22
Consideration,6t90Z9XkdsHD8xMxro6KRP,72,2016-01-28,2.68
Hello,1Yk0cQdMLx5RzzFTYwmuld,77,2015-11-20,4.93
Back To You - From 13 Reasons Why – Season 2 Soundtrack,4hQ6UGyWQIGJmHSo0J88JW,76,2018-05-10,3.47
Homemade Dynamite,02oAUzv4M0ItuTDy2RT3IT,64,2017-06-16,3.16
Perfect Places,7ARveOiD31w2Nq0n5FsSf8,73,2017-06-16,3.7
Liability,6Kkt27YmFyIFrcX3QXFi2o,72,2017-06-16,2.86
Too Good At Goodbyes,3VlbOrM6nYPprVvzBZllE5,2,2017-11-03,3.35
Someone Like You,3bNv3VuUOKgrf5hu3YcuRo,84,2011-01-24,4.75
See You Again (feat. Charlie Puth),2JzZzZUQj3Qff7wapcbKjc,83,2015,3.83
when the party's over,43zdsphuZLzwA9k4DJhU0I,88,2019-03-29,3.27
Good For You,578Eooad7oUyn4stovZiPg,74,2015-10-09,3.69
Hands To Myself,1LoriJC05IrHIDwj3q0KC1,68,2015-10-09,3.34
Kill Em With Kindness,1QNoKVgA758HFLu3TW2q7R,60,2015-10-09,3.63
Always Remember Us This Way,2rbDhOo9Fh61Bbu23T2qCk,86,2018-10-05,3.5
Nude Beach a-Go-Go,3cGz7O2W2jL0sGUc0QDta7,0,2014-11-07,2.33
Chasing Time,6jkJ39CLAbUdENyDTzovny,0,2014-11-07,3.5
Wallace,1b8eaX4AOlaIMfJqCjRgaa,0,2014-11-07,3.84
212,16EMONl2vH3rt9f4ehTG8g,7,2014-11-07,3.42
Why Did You Do That?,1sv0BhPPnrUgQ6dziZlmuM,45,2018-10-05,3.08
Hair Body Face,4gdfWGyzB9j4ZVc2JWdpv2,55,2018-10-05,3.38
Fashion Of His Love,6OpnHKF0mmhZmqsR7yY2pK,43,2011-01-01,3.65
I'm a Slave 4 U,6ldwfK0yWgTAlmIfuQkTYN,74,2001-10-31,3.39
It's Not Right But It's Okay,7861kBrZ5aw7o4NfggcyYW,68,1998-11-17,4.87
I'm Glad,1hdjVrERYnp4FsjtJaXlB6,49,2002,3.7
He Wasn't Man Enough,7f1Dmr246cJ9uQYdbplTbh,68,2000,4.37
If You Had My Love - Radio Edit,1p8GNE0OTH0khjLr8ztcpP,44,1999-05-04,3.79
Waiting for Tonight,1ffslNl0FbbFvorcEVLUFL,62,1999-04-20,4.09
Larger Than Life,6sbXGUn9V9ZaLwLdOfpKRE,74,1999-05-18,3.88
Survivor,0uLjvVqRGatYCdce5bS01p,41,2001-02-21,4.01
Bye Bye Bye,62bOmKYxYg7dhrC6gH9vFn,83,2000-03-21,3.34
Oops!...I Did It Again,6naxalmIoLFWR0siv8dnQQ,83,2000-05-16,3.52
Blow,3pYDZTJM2tVBUhIRifWVzI,77,2010-11-19,3.67
...Baby One More Time,3MjUtNVVq3C8Fn0MP3zhXa,85,1999-01-12,3.52
Toxic,6I9VzXrHxO9rA9A5euc8Ak,86,2003-11-13,3.31
Motivation,6rbhWExtuchhpLC5fHnB8n,71,2011-01-01,3.84
Forever,5UsLjwBaTHBX4ektWIr4XX,76,2009-05-15,5.96
Numb / Encore,5sNESr6pQfIhL3krM8CtZn,79,2004-11-30,3.43
All Of The Lights,22L7bfCiAkJo5xGSQgmiIO,80,2010-11-22,4.99
Stronger,0j2T0R9dR9qdJYsB7ciXhf,83,2007-09-11,5.2
POWER,2gZUPNdnz5Y45eiGxpHGSc,80,2010-11-22,4.87
Black Skinhead,722tgOgdIbNe3BEyLnejw4,74,2013-06-18,3.13
Clique,65rRB2mspD309xE6YimZTl,65,2012-01-01,4.89
Did It On’em,6Slt6WiWnriaqCb8xXb2ZT,68,2010-01-01,3.54
Monster,1ZHYJ2Wwgxes4m8Ba88PeK,74,2010-11-22,6.31
Roman's Revenge,0eUzRaG60gimqQJ02oSUnH,60,2010-01-01,4.6
Birthday Cake,0QE2xwQTW9Ibet8QyZjgZc,31,2011-01-01,1.3
Cockiness (Love It),6ShPW20OkAfOxmkX06Okle,30,2011-01-01,2.97
Beez In The Trap,0x335qdLBS6o30hYdc8h2I,58,2011-01-01,4.47
Deuces (feat. Tyga & Kevin McCall),6wN4nT2qy3MQc098yL3Eu9,73,2011-03-22,4.61
Talk That Talk,4MPEYbqv4tAuLagNNmukjy,51,2011-01-01,3.49
Moment 4 Life,1ia019RqDK2o4QiANR1Dyn,73,2010-01-01,4.66
Baby I,6NmCCgnQcxKHPOAKgd9Nth,63,2013-01-01,3.29
Right By My Side,5uUiDFSt8DUDlTsb5bhT4v,50,2011-01-01,4.42
Your Love,1w6kG4Rc29m5EherbvpkF5,68,2010-01-01,4.09
Save Me,1hn9nQ8TR8Le4EpHN2oCyE,57,2010-01-01,3.09
Right Thru Me,4dPP7GEqsI5yRy8w8CqWVi,57,2010-01-01,3.93
Fly,2E1RGgFtr1X4H6glXOtABo,65,2010-01-01,3.55
The Way,06EL94D0TA27Ik0Ke5usbj,72,2013-01-01,3.78
You Da One,4FJ50kkBvVzJte01d6Gtt8,47,2011-01-01,3.33
#thatPOWER,01TuObJVd7owWchVRuQbQw,71,2013-01-01,4.66
Teenage Dream,5jzKL4BDMClWqRguW5qZvh,78,2010-01-01,3.8
Scream & Shout,2iJuuzV8P9Yz0VSurttIV5,81,2013-01-01,4.72
Starships,1oHNvJVbFkexQc0BpQp7Y4,77,2011-01-01,3.51
As Long As You Love Me,75lo8VozcCLRG9WGG674iD,71,2012-01-01,3.82
Beauty And A Beat,6QFCMUUq1T2Vf5sFUXcuQ7,85,2012-01-01,3.8
Baby,6epn3r7S14KUqlReYr77hA,85,2010-01-01,3.57
California Gurls,6KOEK6SeCEZOQkLj5M1PxH,78,2010-01-01,3.91
Fuck You,4ycLiPVzE5KamivXrAzGFG,70,2010-11-09,3.72
Raise Your Glass,1gv4xPanImH17bKZ9rOveR,79,2010-10-05,3.38
So What,0JiY190vktuhSGN6aqJdrt,80,2008-10-24,3.59
Yoü And I,6rkAY9rk1NTFB94QxG3LJR,63,2011-01-01,5.12
The Edge Of Glory,0JNdS1n0ifOP25XvhwAMgM,67,2011-01-01,5.34
Criminal,6T689Jvh5KrSXyaPtUWZtQ,76,2011-03-28,3.75
Naturally,1YaVmBh7EAeR54FIjuFcb5,69,2009-01-01,3.38
Love You Like A Love Song,0laYHRpNTS6i8FXdupHkJ4,83,2011-01-01,3.14
The One That Got Away,6hkOqJ5mE093AQf2lbZnsG,75,2010-01-01,3.79
Unconditionally,009ImBOrIUlWgla8U05RAC,80,2013-01-01,3.81
Try,1jF7IL57ayN4Ity3jQqGu0,85,2012-09-18,4.13
F**kin' Perfect - Radio Edit,3ueoTboomKEQpI3r9z47Kg,69,2010-12-15,3.56
Mr. Know It All,7CHIJREUYyM7vndBQE6iMy,52,2011-10-24,3.88
Blow Me (One Last Kiss),4k80K0b6KZ2QjAYkXON7q6,69,2012-09-18,4.26
Everything Has Changed,3Z1kZKYfRC8iRXnYeC5sCJ,62,2012-10-22,4.09
Red,0cITLOYn1Sv4q27zZPqlNK,59,2012-10-22,3.68
You Belong With Me,3OaBCFROgrLRbZGCFP6E3M,51,2008-01-01,3.87
STARSTRUKK (feat. Katy Perry),1hBM2D1ULT3aeKuddSwPsK,67,2009-01-16,3.38
Good Time,1kPpge9JDLpcj15qgrPbYX,80,2012-08-17,3.43
My First Kiss (feat. Ke$ha),17tDv8WA8IhqE8qzuQn707,64,2010-06-25,3.21
Hot,6z7fZRrQfOH3ZjWEkC4QhC,63,2007-04-17,3.38
Hush Hush; Hush Hush / I Will Survive - Medley,2H9CKpZiLDF223BbwehpDF,62,2009-01-01,4.2
I Hate This Part,3tSuRiNgJmMqmYR23dCqnR,70,2008-09-23,3.64
Leave (Get Out),3DOxMCaNBNvnjSzpHUSjE3,11,2004-06-22,4.05
Better in Time,2iXBZ32Fz5VDCLeE0JIdX5,69,2007,3.9
No One,6IwKcFdiRQZOWeYNhUiWIv,74,2007-11-09,4.23
Knock You Down,58FUwmyGUqkt53YPUcm7cJ,69,2009-01-01,5.44
Bleeding Love,7wZUrN8oemZfsEd1CGkbXE,80,2007,4.37
No Air (feat. Chris Brown),7EGhmltmWJHCHobd3g8Hnw,66,2007-11-19,4.41
Too Little Too Late,4T4NLIMypdmyUwK54jECk4,15,2006-10-17,3.7
One Step At a Time,7rFe0uEHuONOTavUfaxEcS,58,2007-11-19,3.42
Unwritten,3U5JVgI2x4rDyHGObzJfNf,90,2004-08-30,4.32
U + Ur Hand,1iOJQhxKSJ7dg3Dk03yPnl,68,2006-04-04,3.57
Tattoo,1oi3vkeOGXAd3qljM5o9Oe,57,2007-11-19,3.89
If We Ever Meet Again (Featuring Katy Perry),360UM2DaiHZPRu0EsrOvMp,72,2009-01-01,4.88
My Life Would Suck Without You,4Dm32oO01YpIubCHaAtKkN,70,2009-03-06,3.52
Wish You Were Here,5XHf9PBxxHmJFuiDkGNIOA,69,2011-03-08,3.76
When You're Gone,54JKnDB3CzVu8wNAOM27BI,71,2007-04-17,4.01
Keep Holding On,4UPcXTh26ilb7owtuyHqNI,65,2007-04-17,4.0
Breakaway,4PFAm88FBkY7IFtvCaGctZ,67,2004,3.95
Behind These Hazel Eyes,6xBQEW4ge9OlbYUt5IVyVz,59,2004,3.32
Nobody's Home,0cZDC7uxNK8lqQ3GgyvCnD,68,2004,3.54
My Happy Ending,6sqNctd7MlJoKDOxPVCAvU,73,2004,4.04
Sk8er Boi,00Mb3DuaIH1kjrwOku9CGU,80,2002-06-04,3.4
Complicated,5xEM5hIgJ1jjgcEBfpkt2F,85,2002-06-04,4.08
Since U Been Gone,6JY1IdkZGeIcPegKxjSKeb,79,2004,3.15
Smile,4bia7OWZPoswlzXCqESYrR,65,2011-03-08,3.49
Girlfriend,45hOioMDJktr86iKDHC8gr,79,2007-04-17,3.61
What the Hell,2z4U9d5OAA4YLNXoCgioxo,79,2011-03-08,3.68
Your Love Is My Drug,6vc2Jq2vaGu8z326kSrw92,74,2010-01-01,3.12
We R Who We R,3LUWWox8YYykohBbHUrrxd,76,2010-11-19,3.41
Die Young,7EQGXaVSyEDsCWKmUcfpLk,83,2012-11-30,3.53
Best Song Ever,5T7ZFtCcOgkpjxcuaeZbw0,79,2013-11-25,3.34
22,6ce41JVa6KFaryfmC2bu2W,67,2012-10-22,3.87
I Knew You Were Trouble.,6FB3v4YcR57y4tXFcdxI1E,78,2012-10-22,3.66
Come & Get It,6LoQHIo74tOzQ8EsLEkhgF,74,2013-01-01,3.87
Who Says,3TcL0dyCMyr0kyTTc4NLgI,76,2011-01-01,3.26
Heart Attack,1V6gIisPpYqgFeWbMLI0bA,81,2013-01-01,3.51
Wide Awake,1rUQmXEy41tXwHIKFECNTa,76,2012-01-01,3.68
Really Don't Care,5vTPxzm4h2bY9rYyVrGEU5,72,2013-01-01,3.36
Give Your Heart a Break,3sP3c86WFjOzHHnbhhZcLA,74,2011-01-01,3.42
Made In The USA,6SjCa7LhEpPNiCxe3bLln4,56,2013-01-01,3.27
The Monster,3aUp8U4MNWctRXlY5MPysv,58,2013-01-01,4.17
Neon Lights,34MJ07N9Bhu6iKPaxSVnCT,64,2013-01-01,3.89
This Is How We Do,7GCElX2eJA5t0AFWw3WzKn,64,2013-01-01,3.4
Dark Horse,4jbmgIyjGoXjY01XxatOx6,83,2013-01-01,3.59
Roar,27tNWlhdAryQY04Gb2ZhUI,82,2013-01-01,3.73
Bird Set Free,44p0C72gL2FbjWbzkUFfTf,61,2016-01-29,4.21
Fire Meet Gasoline,3Rw6shHCDFRWv3g2WmEFKv,60,2014-07-04,4.02
Big Girls Cry,75xgoXAGed7jiNDdV8TNOe,60,2014-07-04,3.51
Elastic Heart,6kwAbEjseqBob48jCus7Sz,81,2014-07-04,4.29
Just Give Me a Reason (feat. Nate Ruess),1mKXFLRA179hdOWQBwUk9e,87,2012-09-18,4.05
Outside (feat. Ellie Goulding),7MmG8p0F9N3C4AXdK6o6Eb,88,2014-10-31,3.79
Thinking About You (feat. Ayah Marar),1KtD0xaLAikgIt5tPbteZQ,71,2012-10-29,4.13
King,5Z3zRrMIJk7CVpfcLsM9wD,69,2015-06-22,3.59
I Bet - R3hab Remix,7azHpw0rPAouWya981SjGY,24,2015-05-04,3.49
Electricity,5N4erncE7kuUccm7zEmwzk,71,2018-09-06,3.97
Beautiful People,0iSaO7CfL9NgXdM8Meu2ul,65,2011-03-22,3.78
Bounce (feat. Kelis) - Radio Edit,36cmM3MBMWWCFIiQ90U4J8,64,2012-10-29,3.7
2 On (feat. ScHoolboy Q),3jVtllWS5CFFWLQng8sKsr,82,2014-10-01,3.78
Me & U,7k6IzwMGpxnRghE7YosnXT,80,2006-08-07,3.2
Long Way 2 Go,4v5kAh2wWyCSuKuhMJK8u6,81,2006-08-07,3.68
The Way I Are,2bLqfJjuC5syrsgDsZfGmn,85,2007-01-01,2.99
Say It Right,2aI21FnmY7TJVKeMaoQZ0t,84,2006-01-01,3.72
Promiscuous,2gam98EZKrF9XuOkU13ApN,87,2006-01-01,4.04
Heavy Metal and Reflective,71PgrkvpCrNxpM1nvapbqG,0,2014-11-07,2.61
